"MARKETID","MARKETNAME","MARKETTYPE","ROADADDRESS","JIBUNADDRESS","OPENINGPERIOD","LATITUDE","LONGITUDE","PUBLICTOILET","PARKINGAVAILABILITY"
1210,"점촌전통시장","5일장","경상북도 문경시 신흥시장길 19","경상북도 문경시 흥덕동 794-1","3일+8일",36.60138925,128.2041632,"Y","Y"
1211,"정남진 장흥토요장터","5일장","전라남도 장흥군 장흥읍 토요시장1길 53","전라남도 장흥군 장흥읍 예양리 158-2","2일+7일",34.67727214,126.9031396,"Y","Y"
1212,"정릉시장","상설장","서울특별시 성북구 보국문로11길 18","서울특별시 성북구 정릉동 400-8","매일",37.60847133,127.0096809,"Y","Y"
1213,"정릉아리랑시장","상설장","서울특별시 성북구 정릉로26가길 36","서울특별시 성북구 정릉동 443-1","매일",37.60276767,127.0110392,"N","N"
1214,"정서진 중앙시장","상설장","인천광역시 서구 원창로239번길 11","인천광역시 서구 가정동 505","매일",37.51857192,126.675938,"Y","Y"
1215,"정선사북시장","상설장","강원특별자치도 정선군 사북읍 사북2길 6 - 1","강원특별자치도 정선군 사북읍 사북리 366-59","매일",37.22736185,128.8162173,"Y","Y"
1216,"정선아리랑시장","5일장","강원특별자치도 정선군 정선읍 봉양7길 39","강원특별자치도 정선군 정선읍 봉양리 349-20","2일+7일",37.38039035,128.6652264,"Y","Y"
1217,"정왕전통시장","상설장","경기도 시흥시 정왕시장길 51 52","경기도 시흥시 정왕동 1202 1203","매일",37.34580604,126.748569,"Y","Y"
1218,"정우새어시장","상설장","경상남도 창원시 마산합포구 어시장7길126","경상남도 창원시 마산합포구 동성동 313","매일",35.20410405,128.5787114,"Y","Y"
1219,"정원시장","상설장","대전광역시 동구 중앙로 194번길 33","대전광역시 동구 원동 64-1","매일",36.32910635,127.4316555,"Y","Y"
1220,"정읍 샘고을시장","상설장","전라북도 정읍시 태평6길 25","전라북도 정읍시 시기동 280-4","매일",35.56288819,126.8551058,"Y","Y"
1221,"정읍연지시장","상설장","전라북도 정읍시 연지시장 3길 50-9외","전라북도 정읍시 연지동 44","매일",35.57332019,126.8459561,"Y","Y"
1222,"정이있는 구포시장","5일장","부산광역시 북구 구포시장2길 8","부산광역시 북구 구포1동 599-15","3일+8일",35.20835511,129.0038538,"Y","Y"
1223,"정자시장","상설장","경기도 수원시 장안구 수성로261번길 16 정자동","경기도 수원시 장안구 정자동 73-10","매일",37.29069027,127.0008813,"Y","Y"
1224,"제일시장","상설장","전라남도 여수시 학동2길 7-4","전라남도 여수시 학동 35-2","매일",34.76419709,127.6646523,"Y","Y"
1225,"제일시장","상설장","서울특별시 은평구 통일로 731 대조동","서울특별시 은평구 대조동 14-1","매일",37.61062266,126.9294663,"Y","N"
1226,"제일시장","상설장","전라남도 여수시 학동2길 7-4","전라남도 여수시 학동 35-2","매일",34.76419709,127.6646523,"Y","Y"
1227,"제일종합시장","상설장","강원특별자치도 춘천시 약사고개길13","강원특별자치도 춘천시 죽림동 32","매일",37.87748142,127.7260807,"Y","Y"
1228,"제일평화시장","상설장","서울특별시 중구 마장로 13 신당동","서울특별시 중구 신당동 775 제일평화시장","매일",37.56851432,127.0114021,"Y","Y"
1229,"제주도남시장","상설장","제주특별자치도 제주시 신성로7길 13","x","매일",33.49681229,126.5284042,"Y","Y"
1230,"제주동문수산시장","상설장","제주특별자치도 제주시 오현길 81","제주특별자치도 제주시 이도1동 1348-1","매일",33.51206638,126.5249028,"Y","Y"
1231,"제주민속오일시장","5일장","제주특별자치도 제주시 오일장서길 26","제주특별자치도 제주시 도두1동 1212","2일+7일",33.49724701,126.4748884,"Y","Y"
1232,"제주시동문공설시장상인회","상설장","제주특별자치도 제주시 동문로 4길9","제주특별자치도 제주시 일도1동 1103","매일",33.51208743,126.5282423,"Y","Y"
1233,"제주칠성로상점가진흥사업협동조합","상설장","제주특별자치도 제주시 관덕로 13길 12","제주특별자치도 제주시 일도1동 1476-20","매일",33.51402567,126.5261153,"Y","Y"
1234,"제천고추시장","상설장","충청북도 제천시 바이오밸리로 212","충청북도 제천시 신월동 1138-1번지 일원","매일",37.15643437,128.1750459,"Y","Y"
1235,"제천약초시장","상설장","충청북도 제천시 원화산로 121","충청북도 제천시 화산동 987","매일",37.12788906,128.2195912,"Y","Y"
1236,"제천역전한마음시장","5일장","충청북도 제천시 내토로 28길 12","충청북도 제천시 화산동 207-3","3일+8일",37.12898225,128.2064464,"Y","Y"
1237,"제천중앙시장","상설장","충청북도 제천시 풍양로 108","충청북도 제천시 중앙로1가 77","매일",37.13662753,128.2112999967,"Y","Y"
1238,"조공시장","상설장","경기도 부천시 소사구 범안로8번길 11","경기도 부천시 괴안동 40","매일",37.48040752,126.8052447,"N","N"
1239,"조성5일시장","5일장","전라남도 보성군 조성면 조성로 90-6","전라남도 보성군 조성면 조성리 513-1","3일+8일",34.80647859,127.2452772,"Y","Y"
1240,"조암시장","5일장","경기도 화성시 우정읍 조암남로 8","경기도 화성시 우정읍 조암리 311-3","4일+9일",37.082198,126.8170415,"Y","Y"
1241,"조암시장","상설장","화성시 우정읍 조암남로 28 일원","화성시 우정읍 조암리 270-7 일원","상설 및 4,9일장",37.08350022,126.818451,"N","Y"
1242,"조양시장","상설장","서울특별시 광진구 아차산로 30길 39","서울특별시 광진구 자양동 6-20","매일",37.53899664,127.0674893,"Y","N"
1243,"조원동 펭귄시장","상설장","서울특별시 관악구 조원로16길 27","서울특별시 관악구 신림동 541의 6","매일",37.48314523,126.9114212,"N","N"
1244,"조원시장","상설장","경기도 수원시 장안구 조원로89번길 8 조원동","경기도 수원시 장안구 조원동 743-7","매일",37.30078361,127.0153385,"Y","N"
1245,"종로신진시장","상설장","서울특별시 종로구 종로38길 16","서울특별시 종로구 종로5가 225-21","매일",37.57022828,127.0049462,"Y","N"
1246,"종합제일시장","상설장","경상북도 구미시 구미중앙로9길 7","경상북도 구미시 원평동 118-31","매일",36.13031606,128.3296485,"Y","Y"
1247,"좌동재래시장","상설장","부산광역시 해운대구 좌동로91번길 20","부산광역시 해운대구 좌동 892","매일",35.17306907,129.1744556,"Y","Y"
1248,"좌일5일시장","5일장","전라남도 해남군 북일면 만월길 26-1","전라남도 해남군 북일면 흥촌리 161","3일+8일",34.46385474,126.6725687,"Y","Y"
1249,"주)고령대가야시장","5일장","경상북도 고령군 대가야읍 시장3길29","경상북도 고령군 대가야읍 지산리 222-2","4일+9일",35.72730911,128.2666727,"Y","Y"
1250,"주례럭키종합상가","상설장","부산광역시 사상구 가야대로 284번길 12","부산광역시 사상구 주례동 595-4","매일",35.14875176,129.0029199663,"Y","Y"
1251,"주례현대무지개상가","상설장","부산광역시 사상구 주례로 93","부산광역시 사상구 주례동 530-5","매일",35.14496383,129.0049861,"Y","Y"
1252,"주문진건어물시장","상설장","강원특별자치도 강릉시 주문진읍 해안로1748","강원특별자치도 강릉시 주문리 312-708","매일",37.89114216,128.8287525,"Y","Y"
1253,"주문진수산시장","상설장","강원특별자치도 강릉시 주문진읍 시장2길 4","강원특별자치도 강릉시 주문진읍 주문리 312-439","매일",37.89097196,128.8280066,"Y","Y"
1254,"주문진종합시장","상설장","강원특별자치도 강릉시 주문진읍 구시장길 11-3","강원특별자치도 강릉시 주문진읍 주문리 321-14","매일",37.89143538,128.8269078,"Y","Y"
1255,"주문진좌판풍물시장","상설장","강원특별자치도 강릉시 주문진읍 해안로 1758-10","강원특별자치도 강릉시 주문진읍 주문리 312-713","매일",37.89172179,128.8293126,"Y","N"
1256,"주암시장","5일장","전라남도 순천시 주암호길 9","전라남도 순천시 주암면 광천 54-1","3일+8일",35.07574055,127.2352628,"Y","Y"
1257,"죽도시장","상설장","경상북도 포항시 북구 죽도시장13길 13","경상북도 포항시 북구 죽도동 2번지일대","매일",36.03641906,129.3681415,"Y","Y"
1258,"죽변시장","5일장","경상북도 울진군 죽변면 죽변중앙로 168-14","경상북도 울진군 죽변면 죽변리 36-8","3일+8일",37.05896818,129.4222539,"Y","Y"
1259,"죽산시장","5일장","경기도 안성시 죽산면 중서길 8-9","경기도 안성시 죽산면 죽산리 439-3","5일+10일",37.07598807,127.4233891,"Y","Y"
1260,"죽전로데오상점가","상설장","경기도 용인시 수지구 용구대로 2725의1","경기도 용인시 수지구 전동 1003-53","매일",37.32876707,127.1080591,"Y","Y"
1261,"죽전로데오상점가시장","상설","경기도 용인시 수지구 용구대로 2725-3","경기도 용인시 수지구 죽전동 1003-52번지 일원","매일",37.328761,127.108104,"Y","Y"
1262,"중곡제일시장","상설장","서울특별시 광진구 긴고랑로11길 14","서울특별시 광진구 중곡동 221-6번지","매일",37.56388274,127.0817652,"Y","Y"
1263,"중곡제일시장","상설장","서울특별시 광진구 긴고랑로11길 11","서울특별시 광진구 중곡동 229-5","매일",37.56390828,127.0813014,"Y","N"
1264,"중동사랑시장","상설장","경기도 부천시 부흥로200번길 25","경기도 부천시 중동 724","매일",37.49497529,126.7645791,"Y","Y"
1265,"중랑교쇼핑","상설장","서울특별시 중랑구 망우로 32길 23","서울특별시 중랑구 상봉동 129-9 중랑교쇼핑센터","매일",37.59294806,127.0771147,"Y","Y"
1266,"중랑동부시장","상설장","서울특별시 중랑구 동일로109길 31-5","서울특별시 중랑구 면목동 183-118","매일",37.59152277,127.0784934,"Y","Y"
1267,"중마시장","상설장","전라남도 광양시 중마중앙로 88","전라남도 광양시 중동 1732-3","매일",34.93820312,127.6988496,"Y","Y"
1268,"중문오일시장","5일장","x","제주특별자치도 서귀포시 중문동 2123-1","3일+8일",33.2505829,126.4239475,"Y","Y"
1269,"중부농수산물시장","상설장","경기도 안양시 만안구 안양로248번길23","경기도 안양시 만안구 안양동 622-337","매일",37.39590755,126.9256147,"Y","Y"
1270,"중부시장","상설장","서울특별시 중구 을지로36길 35 오장동 일대","서울특별시 중구 오장동 139-11 일대","매일",37.56506341,127.0019051,"Y","N"
1271,"중앙도매시장(대전)","상설장","대전광역시 동구 대전로 783","대전광역시 동구 원동 51-1","매일",36.32956033,127.4331847,"Y","Y"
1272,"중앙로상점가","상설장","제주특별자치도 제주시 이도일동 중앙로 91","제주특별자치도 제주시 이도일동 1460","매일",33.51010018,126.5239614,"Y","Y"
1273,"중앙먹통시장","상설장","전라남도 목포시 삼일로13번길 18-2","전라남도 목포시 남교동 88-29","매일",34.79404573,126.3817906,"Y","Y"
1274,"중앙메가프라자","상설장","대전광역시 동구 중앙로 200번길 99","대전광역시 동구 원동 42-1","매일",36.3267299,127.4339584,"Y","Y"
1275,"중앙상가시장","상설장","대전광역시 동구 대전로791번길 38","대전광역시 동구 중동 28-45","매일",36.32961517,127.4311264,"Y","Y"
1276,"중앙선어시장","상설장","전라남도 여수시 이순신광장로 103","전라남도 여수시 중앙동 385-11","매일",34.73913771,127.7370114,"N","Y"
1277,"중앙시민전통시장","상설장","강원특별자치도 원주시 자유시장길 26","강원특별자치도 원주시 중앙동 42-3","매일",37.35170226,127.9496432,"Y","Y"
1278,"중앙시장","상설장","전라남도 순천시 중앙시장길 18","전라남도 순천시 남내동 119-1","매일",34.95326231,127.4846025,"Y","Y"
1279,"중앙시장","상설장","전라북도 익산시 중앙로 3길 27","전라북도 익산시 창인동1가 137-1","매일",35.94206031,126.9497333,"Y","Y"
1280,"중앙시장","상설장","x","경상북도 김천시 모암동 157번지 일원","매일",36.11902237,128.1253808,"Y","Y"
1281,"중앙시장","5일장","경상북도 안동시 대안로98-15","경상북도 안동시 옥야동 285-1","2일+7일",36.56511672,128.724162,"Y","Y"
1282,"중앙시장","상설장","인천광역시 동구 중앙로 68","인천광역시 동구 송현동 100-12","매일",37.47535282,126.6333451,"N","Y"
1283,"중앙시장","상설장","충청북도 청주시 상당구 중앙로 18","충청북도 청주시 상당구 북문로2가 92-2","매일",36.63882722,127.4892145,"Y","N"
1284,"중앙시장","상설장","경기도 안양시 만안구 냉천로 196","경기도 안양시 만안구 안양4동 676-44","매일",37.39756839,126.9196682,"Y","Y"
1285,"중앙시장(창원중앙시장)","상설장","경상남도 창원시 성산구 외동반림로 126길50","경상남도 창원시 성산구 중앙동 8-10","매일",35.23017119,128.6719386,"Y","Y"
1286,"중앙전통시장","상설장","울산광역시 중구 중앙시장길 2(옥교동)","울산광역시 중구 옥교동 275-4","매일",35.5551774,129.3222936,"Y","Y"
1287,"중앙전통시장","상설장","울산광역시 중구 중앙시장 2길 옥교동","울산광역시 중구 옥교동 275-4","매일",35.55518282,129.3222936,"Y","Y"
1288,"중앙종합시장","상설장","대전광역시 동구 중교로 119 원동","대전광역시 동구 원동 65-7","매일",36.32859197,127.4322021,"Y","Y"
1289,"중평시장","상설장","대구광역시 서구 서대구로 17길16","대구광역시 서구 평리동 1437-5","매일",35.86537086,128.5539071,"Y","N"
